sep=,
This file should not be modified. It was automatically generated by CAPSENSE Tuner 8.0.0.8811
Signature,LLS data file
SchemaVersion,2
Time, 25.03.2025 17:13:44
Program,CAPSENSE™ Tuner 8.0
ConfigFile,C:/Users/Yashvi/YS_ES100_FINAL_OOB_NEW_SILICON/LLLLLSss/bsps/TARGET_APP_CY8CPROTO-041TP/config/design.cycapsense
ConfigDescription,deviceName - PSOC 4 (5th Generation LP)
DeviceName,PSOC 4 (5th Generation LP)
LiquidLevelWidget,LiquidLevel0
FoamWidget,LiquidLevel0_FR
SensorsCount,9
ConnectedDevice,KitProg3 UART-15100A98012D2400
Protocol,I2C
TankHeight,120
HeightStep,1
CoinCount,124
RepetitiveSamplesCount,10
CurrentCoin,123
CountOfFullItems,122
TableSize,1220
DutyCycle,18

Numb,CoinNumb,TargetLevel,Time,RepetitiveSamplesNumb,LiquidLevel0_Sns0,LiquidLevel0_Sns1,LiquidLevel0_Sns2,LiquidLevel0_Sns3,LiquidLevel0_Sns4,LiquidLevel0_Sns5,LiquidLevel0_Sns6,LiquidLevel0_Sns7,LiquidLevel0_Sns8,LiquidLevel0_FR_Sns0,LiquidLevel0_FR_Sns1,LiquidLevel0_FR_Sns2,LiquidLevel0_FR_Sns3,LiquidLevel0_FR_Sns4,LiquidLevel0_FR_Sns5,LiquidLevel0_FR_Sns6,LiquidLevel0_FR_Sns7,LiquidLevel0_FR_Sns8
0,0,0, 25.03.2025 15:23:59,0,23806,24232,24135,24054,24032,23938,23962,23982,23956,26826,27250,27077,26956,26778,26699,26561,26731,26250,
1,0,0, 25.03.2025 15:23:59,1,23804,24229,24144,24062,24020,23942,23970,23983,23942,26860,27250,27068,26953,26760,26680,26568,26729,26245,
2,0,0, 25.03.2025 15:23:59,2,23798,24230,24129,24049,24026,23942,23959,23961,23956,26838,27248,27073,26967,26739,26715,26539,26730,26256,
3,0,0, 25.03.2025 15:23:59,3,23795,24228,24135,24034,24015,23935,23962,23980,23951,26835,27244,27069,26958,26766,26711,26561,26714,26254,
4,0,0, 25.03.2025 15:23:59,4,23803,24232,24127,24051,24038,23925,23947,23976,23959,26842,27250,27061,26956,26757,26683,26552,26720,26249,
5,0,0, 25.03.2025 15:23:59,5,23801,24234,24137,24051,24034,23940,23964,23976,23962,26837,27247,27083,26952,26760,26698,26559,26729,26245,
6,0,0, 25.03.2025 15:23:59,6,23795,24220,24132,24053,24031,23936,23955,23968,23953,26836,27255,27077,26944,26747,26683,26557,26724,26240,
7,0,0, 25.03.2025 15:23:59,7,23813,24228,24131,24044,24032,23936,23960,23971,23950,26850,27242,27071,26956,26766,26695,26557,26713,26244,
8,0,0, 25.03.2025 15:23:59,8,23787,24232,24133,24051,24034,23944,23965,23970,23956,26838,27226,27079,26962,26758,26713,26548,26724,26233,
9,0,0, 25.03.2025 15:23:59,9,23795,24231,24127,24047,24030,23935,23968,23968,23965,26822,27247,27073,26951,26758,26708,26553,26716,26253,
10,1,0, 25.03.2025 15:25:56,0,28094,23992,24108,24181,24089,23969,23998,24012,23956,30659,27233,27213,27198,26947,26798,26717,26839,26356,
11,1,0, 25.03.2025 15:25:56,1,28085,23986,24114,24173,24089,23976,23988,24014,23938,30659,27231,27209,27191,26934,26811,26713,26834,26360,
12,1,0, 25.03.2025 15:25:56,2,28101,24007,24105,24178,24081,23943,24002,23998,23960,30659,27220,27194,27203,26940,26811,26721,26843,26350,
13,1,0, 25.03.2025 15:25:56,3,28102,23988,24110,24171,24083,23981,23981,23998,23954,30671,27228,27204,27200,26942,26818,26712,26857,26354,
14,1,0, 25.03.2025 15:25:56,4,28100,24007,24111,24167,24086,23968,23993,24006,23951,30668,27214,27188,27196,26939,26823,26724,26857,26359,
15,1,0, 25.03.2025 15:25:56,5,28097,23998,24109,24182,24081,23955,23973,24002,23954,30669,27232,27192,27186,26930,26825,26712,26853,26341,
16,1,0, 25.03.2025 15:25:56,6,28095,23984,24105,24187,24089,23968,23994,24010,23955,30662,27245,27195,27193,26946,26824,26716,26842,26367,
17,1,0, 25.03.2025 15:25:56,7,28107,23985,24117,24186,24091,23963,23978,23990,23956,30669,27224,27196,27194,26946,26811,26722,26855,26345,
18,1,0, 25.03.2025 15:25:56,8,28131,23992,24109,24187,24094,23966,23990,24018,23928,30675,27230,27192,27200,26942,26818,26709,26853,26349,
19,1,0, 25.03.2025 15:25:56,9,28106,24002,24119,24172,24100,23956,23983,24000,23940,30671,27235,27202,27196,26955,26806,26709,26848,26357,
20,2,1, 25.03.2025 15:26:02,0,29451,23954,24095,24167,24066,23954,23988,23999,23934,31951,27230,27180,27181,26951,26810,26688,26830,26343,
21,2,1, 25.03.2025 15:26:02,1,29443,23964,24096,24160,24067,23958,23980,23986,23944,31963,27227,27195,27190,26939,26816,26691,26847,26347,
22,2,1, 25.03.2025 15:26:02,2,29450,23980,24099,24155,24072,23943,23979,24008,23956,31960,27222,27198,27198,26931,26821,26704,26836,26349,
23,2,1, 25.03.2025 15:26:02,3,29454,23968,24102,24155,24083,23941,23960,24000,23929,31967,27216,27191,27190,26944,26831,26706,26826,26334,
24,2,1, 25.03.2025 15:26:02,4,29451,23957,24101,24162,24076,23951,23974,23997,23934,31976,27220,27192,27202,26934,26791,26718,26831,26346,
25,2,1, 25.03.2025 15:26:02,5,29443,23960,24085,24160,24067,23943,23980,24001,23944,31964,27220,27180,27180,26930,26803,26697,26835,26330,
26,2,1, 25.03.2025 15:26:02,6,29450,23986,24089,24162,24061,23947,23963,24006,23937,31962,27208,27197,27199,26931,26813,26687,26847,26341,
27,2,1, 25.03.2025 15:26:02,7,29450,23957,24099,24166,24067,23957,23959,23975,23932,31980,27227,27199,27189,26936,26826,26709,26829,26363,
28,2,1, 25.03.2025 15:26:02,8,29440,23958,24109,24163,24075,23940,23976,23992,23935,31982,27212,27196,27189,26934,26798,26700,26842,26345,
29,2,1, 25.03.2025 15:26:02,9,29459,23960,24101,24153,24070,23941,23967,24010,23937,31995,27216,27194,27176,26930,26792,26712,26850,26346,
30,3,2, 25.03.2025 15:26:13,0,31111,23922,24083,24135,24042,23926,23958,23969,23923,33631,27202,27187,27164,26921,26795,26705,26807,26318,
31,3,2, 25.03.2025 15:26:13,1,31117,23928,24062,24143,24061,23928,23948,23964,23920,33607,27195,27182,27171,26928,26792,26686,26824,26341,
32,3,2, 25.03.2025 15:26:13,2,31115,23940,24079,24135,24050,23925,23946,23960,23913,33628,27198,27189,27175,26915,26798,26679,26833,26312,
33,3,2, 25.03.2025 15:26:13,3,31122,23945,24065,24130,24041,23923,23940,23972,23927,33619,27186,27194,27168,26918,26774,26687,26822,26318,
34,3,2, 25.03.2025 15:26:13,4,31113,23931,24070,24133,24054,23931,23961,23966,23910,33606,27200,27190,27183,26915,26783,26683,26830,26310,
35,3,2, 25.03.2025 15:26:13,5,31103,23948,24078,24139,24054,23934,23944,23962,23922,33626,27193,27183,27176,26913,26801,26693,26820,26324,
36,3,2, 25.03.2025 15:26:13,6,31099,23949,24074,24134,24046,23927,23958,23970,23898,33623,27200,27180,27181,26929,26793,26687,26806,26327,
37,3,2, 25.03.2025 15:26:13,7,31131,23939,24077,24141,24023,23930,23957,23964,23916,33622,27195,27183,27170,26917,26789,26696,26826,26322,
38,3,2, 25.03.2025 15:26:13,8,31111,23924,24074,24132,24032,23930,23967,23968,23899,33622,27200,27182,27184,26919,26797,26669,26827,26322,
39,3,2, 25.03.2025 15:26:13,9,31125,23936,24071,24137,24045,23926,23956,23958,23924,33627,27199,27188,27163,26925,26812,26665,26819,26320,
40,4,3, 25.03.2025 15:26:21,0,32437,23931,24063,24127,24033,23925,23952,23960,23905,34959,27204,27190,27171,26906,26782,26683,26803,26306,
41,4,3, 25.03.2025 15:26:21,1,32455,23936,24066,24124,24036,23930,23933,23951,23903,34969,27195,27195,27157,26911,26791,26660,26816,26315,
42,4,3, 25.03.2025 15:26:21,2,32422,23939,24070,24136,24044,23919,23938,23960,23902,34939,27188,27180,27164,26916,26771,26671,26840,26305,
43,4,3, 25.03.2025 15:26:21,3,32437,23935,24056,24133,24019,23911,23942,23954,23895,34937,27203,27183,27178,26921,26787,26677,26826,26310,
44,4,3, 25.03.2025 15:26:21,4,32451,23933,24071,24121,24028,23920,23946,23953,23900,34963,27201,27188,27178,26927,26796,26660,26807,26318,
45,4,3, 25.03.2025 15:26:21,5,32453,23921,24062,24107,24006,23920,23928,23952,23896,34967,27205,27197,27175,26917,26767,26681,26803,26320,
46,4,3, 25.03.2025 15:26:21,6,32440,23921,24071,24127,24033,23920,23937,23955,23902,34940,27201,27174,27163,26912,26776,26677,26807,26307,
47,4,3, 25.03.2025 15:26:21,7,32442,23930,24075,24127,24034,23914,23933,23957,23908,34969,27194,27195,27179,26925,26787,26687,26802,26311,
48,4,3, 25.03.2025 15:26:21,8,32462,23923,24063,24123,24026,23914,23935,23941,23910,34951,27194,27185,27165,26918,26789,26669,26809,26321,
49,4,3, 25.03.2025 15:26:21,9,32458,23938,24063,24131,24044,23910,23931,23952,23889,34933,27188,27187,27163,26896,26771,26662,26831,26324,
50,5,4, 25.03.2025 15:26:30,0,33586,23956,24058,24108,24014,23904,23933,23935,23874,36057,27212,27190,27160,26902,26764,26671,26785,26302,
51,5,4, 25.03.2025 15:26:30,1,33585,23949,24059,24117,24010,23912,23925,23934,23882,36061,27226,27181,27168,26906,26770,26660,26795,26305,
52,5,4, 25.03.2025 15:26:30,2,33586,23952,24060,24103,24014,23900,23932,23922,23878,36066,27219,27190,27172,26910,26782,26660,26799,26316,
53,5,4, 25.03.2025 15:26:30,3,33576,23959,24067,24107,24006,23895,23923,23940,23892,36049,27226,27169,27171,26905,26790,26679,26806,26289,
54,5,4, 25.03.2025 15:26:30,4,33603,23938,24069,24099,24018,23906,23922,23934,23871,36067,27227,27198,27176,26908,26775,26671,26793,26295,
55,5,4, 25.03.2025 15:26:30,5,33603,23951,24059,24099,24011,23895,23935,23927,23866,36065,27216,27196,27172,26897,26746,26672,26813,26302,
56,5,4, 25.03.2025 15:26:30,6,33598,23944,24059,24115,24008,23908,23925,23935,23884,36070,27223,27175,27172,26902,26790,26655,26789,26295,
57,5,4, 25.03.2025 15:26:30,7,33595,23945,24055,24119,24021,23887,23928,23925,23879,36062,27223,27191,27175,26902,26764,26655,26806,26288,
58,5,4, 25.03.2025 15:26:30,8,33586,23931,24064,24111,24002,23903,23934,23944,23870,36061,27222,27184,27162,26894,26777,26672,26807,26288,
59,5,4, 25.03.2025 15:26:30,9,33602,23956,24062,24113,24009,23906,23922,23949,23871,36051,27220,27191,27178,26912,26783,26673,26807,26292,
60,6,5, 25.03.2025 15:26:35,0,34508,24006,24061,24121,24018,23895,23939,23936,23886,36944,27281,27205,27176,26917,26791,26685,26792,26295,
61,6,5, 25.03.2025 15:26:35,1,34501,24010,24049,24112,24021,23903,23928,23929,23874,36954,27291,27191,27175,26915,26784,26661,26817,26302,
62,6,5, 25.03.2025 15:26:35,2,34494,24018,24061,24108,24008,23890,23932,23931,23882,36949,27282,27207,27184,26912,26765,26661,26819,26302,
63,6,5, 25.03.2025 15:26:35,3,34522,23992,24060,24113,24007,23905,23928,23938,23876,36950,27288,27194,27175,26929,26793,26668,26806,26310,
64,6,5, 25.03.2025 15:26:35,4,34511,24012,24055,24112,23998,23900,23922,23950,23866,36964,27270,27191,27172,26917,26778,26669,26815,26301,
65,6,5, 25.03.2025 15:26:35,5,34511,24016,24062,24107,24025,23889,23922,23933,23878,36962,27279,27210,27180,26900,26790,26678,26824,26324,
66,6,5, 25.03.2025 15:26:35,6,34504,23992,24063,24112,24018,23893,23930,23946,23876,36979,27283,27189,27187,26919,26781,26674,26815,26314,
67,6,5, 25.03.2025 15:26:35,7,34511,24012,24060,24119,24022,23899,23924,23928,23878,36980,27286,27199,27188,26916,26785,26672,26818,26309,
68,6,5, 25.03.2025 15:26:35,8,34508,23994,24051,24109,24028,23887,23925,23943,23865,36973,27282,27200,27178,26919,26774,26675,26806,26300,
69,6,5, 25.03.2025 15:26:35,9,34519,24007,24063,24111,24015,23899,23933,23927,23884,36977,27280,27181,27176,26917,26784,26687,26811,26299,
70,7,6, 25.03.2025 15:26:41,0,35345,24115,24057,24106,23996,23891,23918,23941,23878,37785,27376,27194,27167,26908,26799,26660,26820,26301,
71,7,6, 25.03.2025 15:26:41,1,35355,24108,24055,24104,24012,23896,23910,23931,23871,37794,27381,27204,27171,26921,26771,26665,26809,26309,
72,7,6, 25.03.2025 15:26:41,2,35352,24113,24055,24101,23990,23891,23893,23940,23888,37791,27388,27208,27200,26918,26789,26668,26820,26319,
73,7,6, 25.03.2025 15:26:41,3,35346,24107,24052,24107,23998,23893,23913,23948,23879,37791,27386,27190,27196,26926,26781,26659,26806,26304,
74,7,6, 25.03.2025 15:26:41,4,35345,24113,24051,24109,24001,23885,23928,23926,23874,37796,27372,27191,27190,26915,26779,26673,26829,26306,
75,7,6, 25.03.2025 15:26:41,5,35349,24114,24055,24105,24010,23894,23926,23926,23874,37795,27388,27209,27174,26931,26782,26682,26799,26317,
76,7,6, 25.03.2025 15:26:41,6,35354,24109,24035,24115,24011,23903,23925,23918,23876,37803,27380,27183,27192,26927,26765,26679,26812,26311,
77,7,6, 25.03.2025 15:26:41,7,35364,24129,24055,24093,24014,23892,23916,23940,23884,37799,27387,27204,27171,26924,26779,26666,26819,26306,
78,7,6, 25.03.2025 15:26:41,8,35361,24108,24057,24119,24004,23903,23927,23937,23863,37791,27384,27204,27168,26908,26791,26669,26804,26316,
79,7,6, 25.03.2025 15:26:41,9,35357,24115,24046,24093,24006,23896,23923,23921,23870,37786,27386,27198,27176,26912,26808,26662,26798,26317,
80,8,7, 25.03.2025 15:26:46,0,36141,24250,24043,24096,23983,23873,23910,23925,23857,38619,27511,27196,27166,26899,26785,26679,26806,26280,
81,8,7, 25.03.2025 15:26:46,1,36144,24222,24043,24082,23990,23881,23904,23917,23863,38604,27521,27198,27186,26906,26770,26652,26809,26295,
82,8,7, 25.03.2025 15:26:46,2,36163,24249,24034,24085,23990,23883,23912,23920,23861,38612,27514,27193,27184,26912,26773,26674,26800,26284,
83,8,7, 25.03.2025 15:26:46,3,36168,24235,24039,24103,24003,23888,23916,23920,23843,38615,27526,27193,27175,26911,26755,26677,26788,26299,
84,8,7, 25.03.2025 15:26:46,4,36136,24232,24037,24087,23989,23873,23922,23927,23838,38608,27525,27195,27166,26927,26761,26676,26807,26300,
85,8,7, 25.03.2025 15:26:46,5,36155,24240,24040,24091,23989,23873,23923,23933,23855,38621,27518,27190,27170,26920,26782,26684,26801,26291,
86,8,7, 25.03.2025 15:26:46,6,36154,24238,24043,24093,23987,23877,23903,23925,23855,38604,27520,27192,27179,26914,26774,26675,26811,26287,
87,8,7, 25.03.2025 15:26:46,7,36151,24242,24051,24099,23990,23881,23912,23929,23853,38638,27523,27200,27167,26901,26780,26675,26812,26295,
88,8,7, 25.03.2025 15:26:46,8,36159,24237,24042,24093,23988,23867,23920,23930,23848,38602,27527,27197,27181,26923,26761,26677,26810,26286,
89,8,7, 25.03.2025 15:26:46,9,36151,24244,24048,24093,23986,23896,23930,23917,23848,38618,27507,27195,27172,26908,26787,26668,26792,26308,
90,9,8, 25.03.2025 15:27:02,0,37889,24827,24025,24080,23966,23865,23883,23909,23819,40356,28056,27219,27172,26914,26779,26650,26805,26287,
91,9,8, 25.03.2025 15:27:02,1,37897,24831,24030,24069,23964,23849,23907,23906,23834,40363,28051,27199,27192,26914,26787,26668,26794,26294,
92,9,8, 25.03.2025 15:27:02,2,37904,24833,24029,24077,23965,23858,23893,23904,23841,40358,28030,27196,27175,26906,26771,26678,26809,26284,
93,9,8, 25.03.2025 15:27:02,3,37909,24821,24034,24079,23978,23853,23895,23907,23847,40388,28040,27201,27180,26914,26778,26654,26809,26293,
94,9,8, 25.03.2025 15:27:02,4,37902,24847,24024,24064,23961,23869,23889,23910,23821,40369,28053,27193,27185,26915,26805,26676,26786,26299,
95,9,8, 25.03.2025 15:27:02,5,37921,24843,24032,24088,23980,23869,23897,23916,23836,40363,28056,27210,27174,26930,26782,26665,26805,26296,
96,9,8, 25.03.2025 15:27:02,6,37919,24846,24022,24087,23964,23867,23889,23899,23830,40361,28043,27211,27179,26906,26787,26670,26807,26302,
97,9,8, 25.03.2025 15:27:02,7,37915,24827,24043,24078,23970,23879,23914,23919,23822,40349,28070,27201,27192,26921,26776,26666,26813,26288,
98,9,8, 25.03.2025 15:27:02,8,37912,24827,24020,24071,23950,23855,23902,23899,23831,40367,28056,27219,27185,26920,26782,26683,26822,26300,
99,9,8, 25.03.2025 15:27:02,9,37919,24833,24024,24069,23974,23863,23888,23919,23835,40355,28054,27207,27180,26911,26788,26640,26798,26289,
100,10,9, 25.03.2025 15:27:10,0,38848,25386,24010,24063,23963,23844,23879,23902,23826,41320,28599,27205,27195,26914,26781,26673,26793,26284,
101,10,9, 25.03.2025 15:27:10,1,38839,25378,24018,24063,23962,23836,23873,23904,23834,41311,28603,27200,27185,26909,26778,26677,26795,26263,
102,10,9, 25.03.2025 15:27:10,2,38870,25401,24022,24054,23967,23835,23885,23895,23823,41319,28609,27197,27187,26931,26757,26680,26802,26280,
103,10,9, 25.03.2025 15:27:10,3,38864,25365,24008,24073,23971,23853,23877,23897,23827,41318,28607,27204,27178,26897,26782,26660,26803,26290,
104,10,9, 25.03.2025 15:27:10,4,38873,25385,24018,24054,23962,23855,23878,23914,23819,41317,28619,27214,27174,26919,26774,26665,26803,26288,
105,10,9, 25.03.2025 15:27:10,5,38854,25390,24004,24062,23948,23833,23878,23910,23821,41307,28615,27206,27188,26926,26805,26674,26801,26290,
106,10,9, 25.03.2025 15:27:10,6,38870,25391,24024,24068,23961,23820,23882,23895,23805,41323,28613,27208,27179,26906,26782,26672,26823,26300,
107,10,9, 25.03.2025 15:27:10,7,38886,25395,24023,24069,23967,23855,23880,23906,23833,41325,28609,27219,27194,26917,26795,26672,26801,26296,
108,10,9, 25.03.2025 15:27:10,8,38853,25397,24007,24056,23950,23863,23908,23901,23833,41332,28598,27212,27177,26915,26791,26657,26817,26311,
109,10,9, 25.03.2025 15:27:10,9,38868,25399,24020,24068,23974,23851,23889,23904,23827,41341,28607,27202,27189,26931,26798,26660,26800,26280,
110,11,10, 25.03.2025 15:27:16,0,39326,25796,24001,24053,23951,23834,23881,23897,23821,41803,29037,27207,27191,26911,26781,26671,26790,26289,
111,11,10, 25.03.2025 15:27:16,1,39346,25798,24000,24057,23958,23831,23889,23902,23803,41808,29034,27213,27190,26907,26793,26674,26820,26293,
112,11,10, 25.03.2025 15:27:16,2,39343,25825,24018,24042,23940,23826,23865,23887,23836,41790,29015,27213,27182,26919,26792,26659,26806,26311,
113,11,10, 25.03.2025 15:27:16,3,39330,25806,24007,24056,23958,23831,23877,23884,23809,41801,29032,27226,27172,26914,26791,26682,26816,26294,
114,11,10, 25.03.2025 15:27:16,4,39324,25791,23994,24049,23945,23838,23867,23910,23822,41794,29035,27215,27189,26913,26787,26661,26817,26269,
115,11,10, 25.03.2025 15:27:16,5,39331,25822,24014,24057,23952,23844,23867,23904,23815,41787,29028,27213,27184,26920,26776,26678,26795,26295,
116,11,10, 25.03.2025 15:27:16,6,39333,25804,24018,24050,23950,23847,23876,23890,23811,41791,29035,27218,27184,26907,26768,26670,26817,26295,
117,11,10, 25.03.2025 15:27:16,7,39324,25814,24010,24069,23958,23826,23859,23885,23815,41779,29042,27209,27172,26908,26782,26669,26819,26314,
118,11,10, 25.03.2025 15:27:16,8,39315,25812,24010,24059,23958,23833,23879,23901,23809,41797,29041,27211,27178,26919,26781,26675,26815,26278,
119,11,10, 25.03.2025 15:27:16,9,39337,25823,24004,24068,23962,23856,23875,23912,23815,41800,29031,27216,27188,26933,26771,26669,26827,26290,
120,12,11, 25.03.2025 15:27:21,0,39618,26193,24008,24067,23947,23845,23873,23889,23795,42134,29390,27211,27191,26914,26793,26677,26807,26297,
121,12,11, 25.03.2025 15:27:21,1,39642,26203,24000,24064,23936,23838,23864,23894,23807,42133,29392,27200,27183,26927,26764,26667,26803,26288,
122,12,11, 25.03.2025 15:27:21,2,39627,26190,24014,24049,23945,23844,23868,23898,23803,42120,29394,27215,27188,26919,26775,26695,26809,26298,
123,12,11, 25.03.2025 15:27:21,3,39638,26205,23997,24054,23958,23833,23881,23896,23809,42133,29414,27215,27186,26920,26782,26668,26815,26296,
124,12,11, 25.03.2025 15:27:21,4,39636,26197,24016,24067,23966,23842,23871,23901,23815,42119,29398,27218,27197,26910,26782,26673,26806,26300,
125,12,11, 25.03.2025 15:27:21,5,39629,26201,24022,24056,23959,23836,23875,23911,23804,42114,29394,27230,27175,26920,26775,26660,26810,26279,
126,12,11, 25.03.2025 15:27:21,6,39617,26213,24008,24057,23948,23841,23875,23881,23822,42140,29386,27220,27190,26929,26792,26674,26816,26278,
127,12,11, 25.03.2025 15:27:21,7,39612,26191,24000,24055,23955,23830,23851,23895,23800,42133,29408,27228,27190,26921,26775,26669,26811,26293,
128,12,11, 25.03.2025 15:27:21,8,39642,26191,24010,24048,23962,23837,23863,23897,23818,42124,29402,27222,27188,26918,26797,26673,26804,26284,
129,12,11, 25.03.2025 15:27:21,9,39632,26198,24012,24043,23954,23847,23853,23881,23799,42118,29386,27221,27175,26922,26779,26671,26823,26276,
130,13,12, 25.03.2025 15:27:27,0,40153,26918,24004,24062,23963,23823,23867,23881,23799,42628,30037,27238,27202,26913,26792,26686,26832,26292,
131,13,12, 25.03.2025 15:27:27,1,40158,26915,24013,24052,23961,23837,23871,23878,23811,42631,30047,27240,27209,26934,26779,26706,26804,26300,
132,13,12, 25.03.2025 15:27:27,2,40146,26889,24024,24051,23947,23833,23865,23895,23819,42626,30053,27231,27207,26940,26800,26680,26826,26301,
133,13,12, 25.03.2025 15:27:27,3,40138,26916,24014,24054,23945,23834,23873,23898,23802,42637,30043,27229,27205,26938,26813,26683,26831,26297,
134,13,12, 25.03.2025 15:27:27,4,40130,26925,24006,24040,23960,23825,23878,23895,23817,42629,30049,27234,27194,26934,26798,26704,26821,26303,
135,13,12, 25.03.2025 15:27:27,5,40135,26908,24018,24068,23944,23839,23871,23885,23803,42629,30054,27238,27205,26930,26802,26676,26820,26304,
136,13,12, 25.03.2025 15:27:27,6,40154,26913,24010,24056,23956,23836,23870,23895,23786,42634,30055,27234,27206,26932,26794,26665,26812,26300,
137,13,12, 25.03.2025 15:27:27,7,40146,26909,24013,24052,23941,23833,23857,23876,23792,42627,30062,27241,27200,26940,26791,26684,26814,26300,
138,13,12, 25.03.2025 15:27:27,8,40155,26905,24011,24043,23944,23841,23882,23890,23807,42636,30047,27240,27194,26934,26798,26681,26812,26284,
139,13,12, 25.03.2025 15:27:27,9,40151,26911,24016,24049,23954,23839,23867,23886,23810,42633,30039,27236,27218,26936,26792,26669,26829,26306,
140,14,13, 25.03.2025 15:27:31,0,40483,27538,24008,24043,23953,23820,23851,23883,23785,42940,30590,27260,27209,26955,26793,26682,26833,26301,
141,14,13, 25.03.2025 15:27:31,1,40459,27519,24015,24059,23947,23825,23873,23860,23803,42940,30587,27257,27224,26950,26811,26690,26829,26294,
142,14,13, 25.03.2025 15:27:31,2,40465,27517,24011,24055,23955,23823,23867,23878,23801,42949,30605,27244,27214,26928,26802,26683,26836,26317,
143,14,13, 25.03.2025 15:27:31,3,40444,27520,24024,24051,23958,23831,23869,23881,23794,42943,30582,27246,27210,26958,26795,26670,26819,26309,
144,14,13, 25.03.2025 15:27:31,4,40469,27524,24008,24061,23947,23824,23867,23879,23803,42950,30604,27252,27199,26939,26798,26695,26810,26301,
145,14,13, 25.03.2025 15:27:31,5,40434,27522,24006,24069,23948,23821,23887,23890,23797,42944,30600,27250,27214,26952,26795,26695,26834,26307,
146,14,13, 25.03.2025 15:27:31,6,40456,27522,24016,24056,23947,23832,23866,23863,23797,42948,30613,27249,27209,26946,26802,26707,26833,26312,
147,14,13, 25.03.2025 15:27:31,7,40457,27526,24010,24062,23934,23822,23868,23919,23797,42958,30589,27254,27220,26930,26816,26721,26826,26304,
148,14,13, 25.03.2025 15:27:31,8,40443,27532,24012,24049,23941,23827,23858,23895,23789,42962,30592,27247,27215,26939,26790,26700,26851,26303,
149,14,13, 25.03.2025 15:27:31,9,40453,27530,24020,24056,23934,23826,23881,23877,23802,42965,30604,27233,27221,26934,26789,26700,26820,26303,
150,15,14, 25.03.2025 15:27:39,0,40849,28386,24023,24035,23943,23821,23848,23877,23785,43380,31363,27269,27224,26954,26813,26686,26849,26308,
151,15,14, 25.03.2025 15:27:39,1,40853,28396,24031,24028,23938,23827,23854,23889,23784,43389,31396,27287,27215,26957,26799,26676,26824,26308,
152,15,14, 25.03.2025 15:27:39,2,40851,28387,24026,24038,23940,23831,23862,23877,23797,43394,31388,27262,27207,26943,26805,26692,26842,26297,
153,15,14, 25.03.2025 15:27:39,3,40857,28378,24042,24032,23931,23802,23844,23873,23789,43387,31372,27268,27210,26952,26802,26697,26827,26323,
154,15,14, 25.03.2025 15:27:39,4,40865,28369,24033,24051,23936,23826,23857,23875,23774,43372,31408,27268,27228,26960,26818,26687,26835,26294,
155,15,14, 25.03.2025 15:27:39,5,40853,28388,24030,24043,23958,23823,23847,23877,23785,43373,31392,27266,27220,26945,26798,26693,26829,26302,
156,15,14, 25.03.2025 15:27:39,6,40862,28378,24039,24048,23933,23823,23866,23874,23799,43381,31400,27277,27231,26957,26809,26704,26835,26323,
157,15,14, 25.03.2025 15:27:39,7,40847,28407,24030,24045,23935,23818,23847,23864,23790,43381,31408,27272,27228,26962,26797,26693,26836,26312,
158,15,14, 25.03.2025 15:27:39,8,40865,28403,24037,24047,23946,23820,23841,23873,23791,43380,31410,27293,27232,26956,26795,26684,26827,26308,
159,15,14, 25.03.2025 15:27:39,9,40871,28379,24020,24060,23954,23807,23839,23887,23781,43389,31396,27274,27207,26944,26813,26695,26818,26304,
160,16,15, 25.03.2025 15:27:44,0,41207,29275,24024,24030,23929,23815,23836,23859,23782,43750,32267,27279,27211,26944,26792,26693,26818,26312,
161,16,15, 25.03.2025 15:27:44,1,41206,29273,24026,24031,23917,23804,23839,23865,23766,43761,32254,27276,27215,26945,26808,26679,26826,26293,
162,16,15, 25.03.2025 15:27:44,2,41191,29261,24029,24036,23920,23805,23835,23863,23779,43759,32267,27294,27216,26945,26795,26671,26824,26308,
163,16,15, 25.03.2025 15:27:44,3,41196,29252,24031,24045,23927,23814,23855,23849,23770,43759,32254,27282,27219,26945,26795,26675,26834,26288,
164,16,15, 25.03.2025 15:27:44,4,41219,29285,24030,24038,23918,23809,23849,23860,23765,43757,32238,27271,27224,26947,26804,26688,26828,26298,
165,16,15, 25.03.2025 15:27:44,5,41210,29279,24036,24040,23933,23799,23828,23858,23768,43765,32247,27280,27219,26931,26817,26678,26811,26296,
166,16,15, 25.03.2025 15:27:44,6,41181,29284,24035,24034,23939,23799,23836,23846,23774,43746,32267,27278,27215,26934,26796,26676,26823,26300,
167,16,15, 25.03.2025 15:27:44,7,41194,29280,24024,24037,23933,23797,23850,23850,23768,43753,32252,27284,27215,26935,26802,26695,26820,26278,
168,16,15, 25.03.2025 15:27:44,8,41197,29267,24029,24054,23950,23797,23851,23842,23778,43766,32264,27294,27228,26967,26808,26680,26822,26298,
169,16,15, 25.03.2025 15:27:44,9,41202,29285,24026,24033,23922,23814,23842,23865,23764,43749,32262,27280,27223,26931,26804,26675,26810,26292,
170,17,16, 25.03.2025 15:27:53,0,41419,30219,24028,24027,23933,23799,23821,23851,23756,44015,33194,27292,27207,26926,26797,26690,26839,26295,
171,17,16, 25.03.2025 15:27:53,1,41419,30244,24027,24030,23905,23799,23833,23851,23762,44005,33195,27286,27202,26933,26799,26691,26815,26296,
